id,suite,task,substrate,variant,plasticity,budget,seed,status,measurement
d80611edc39fbcbada543220,drone,sensor_delay,malecns,rnn,joint,5000,1,ready,unmeasured
ea6f9f5d2aa2e3f4fd37b7d4,drone,sensor_delay,malecns,gru,joint,5000,1,ready,unmeasured
6895843f772e560b4e186c9a,drone,sensor_delay,malecns,real,adapters,5000,2,ready,unmeasured
dd71258f176172f6f9492f40,drone,sensor_delay,malecns,degree_rewired,adapters,5000,2,ready,unmeasured
21a2c3d2d7d627f78208a689,drone,sensor_delay,malecns,community_rewired,adapters,5000,2,ready,unmeasured
c84c528b9c5542b6334dd349,drone,sensor_delay,malecns,random,adapters,5000,2,ready,unmeasured
716bc1d7788067699a7f11b0,drone,sensor_delay,malecns,adapter_only,adapters,5000,2,ready,unmeasured
cfdb3489518271c9993ec47a,drone,sensor_delay,malecns,rnn,adapters,5000,2,ready,unmeasured
45b2936238310f6acdabdbd2,drone,sensor_delay,malecns,gru,adapters,5000,2,ready,unmeasured
d3f7369a1bf488469fa5f56b,drone,sensor_delay,malecns,real,joint,5000,2,ready,unmeasured
e680590e4bd5807e9e50cbc9,drone,sensor_delay,malecns,degree_rewired,joint,5000,2,ready,unmeasured
3a95817eb6eba5aa69f9a8d1,drone,sensor_delay,malecns,community_rewired,joint,5000,2,ready,unmeasured
dc99a64ec39429a8571d872a,drone,sensor_delay,malecns,random,joint,5000,2,ready,unmeasured
0f052b1abea3f14838d8fd04,drone,sensor_delay,malecns,adapter_only,joint,5000,2,ready,unmeasured
d70ba378fd9c7deb8037ff3e,drone,sensor_delay,malecns,rnn,joint,5000,2,ready,unmeasured
70e2bbf88b3ca75969a2bed6,drone,sensor_delay,malecns,gru,joint,5000,2,ready,unmeasured
d2fbfb13d9b6693251b02c24,drone,sensor_delay,malecns,real,adapters,20000,0,ready,unmeasured
2d4738e715b8b53072c9cbcb,drone,sensor_delay,malecns,degree_rewired,adapters,20000,0,ready,unmeasured
0b02a162b6271c8e2c9e5fa9,drone,sensor_delay,malecns,community_rewired,adapters,20000,0,ready,unmeasured
00cba208c9891fe0a009990c,drone,sensor_delay,malecns,random,adapters,20000,0,ready,unmeasured
cc26dc5e432a5dc825e54fa6,drone,sensor_delay,malecns,adapter_only,adapters,20000,0,ready,unmeasured
d9bd3669a945c3a6655ff646,drone,sensor_delay,malecns,rnn,adapters,20000,0,ready,unmeasured
c3a36f1154f5d84867220eb0,drone,sensor_delay,malecns,gru,adapters,20000,0,ready,unmeasured
362bcde934dbd51f86137af4,drone,sensor_delay,malecns,real,joint,20000,0,ready,unmeasured
07e6c0a708d35d38e1d44901,drone,sensor_delay,malecns,degree_rewired,joint,20000,0,ready,unmeasured
c6ef8fe6ffff787e98569cd8,drone,sensor_delay,malecns,community_rewired,joint,20000,0,ready,unmeasured
9c450c76b0903ae59bc4daa5,drone,sensor_delay,malecns,random,joint,20000,0,ready,unmeasured
ebfdc4640f4928076b14a8c0,drone,sensor_delay,malecns,adapter_only,joint,20000,0,ready,unmeasured
2bb01e9b4a2f0e088625058e,drone,sensor_delay,malecns,rnn,joint,20000,0,ready,unmeasured
edede03376fd83b33a7f392d,drone,sensor_delay,malecns,gru,joint,20000,0,ready,unmeasured
b73557c80c7bb84e1cfd7e53,drone,sensor_delay,malecns,real,adapters,20000,1,ready,unmeasured
39c9eafaef32125d25beb231,drone,sensor_delay,malecns,degree_rewired,adapters,20000,1,ready,unmeasured
458cba646233e71a40aa9ff3,drone,sensor_delay,malecns,community_rewired,adapters,20000,1,ready,unmeasured
cfe6085481b13482374f38bd,drone,sensor_delay,malecns,random,adapters,20000,1,ready,unmeasured
41fd7d9b1f709179c182e165,drone,sensor_delay,malecns,adapter_only,adapters,20000,1,ready,unmeasured
2a4868f3cab40042fd88c1dc,drone,sensor_delay,malecns,rnn,adapters,20000,1,ready,unmeasured
025bb5bcdff7baeed08d0ad4,drone,sensor_delay,malecns,gru,adapters,20000,1,ready,unmeasured
e6a575ee6d13d7c3f6fe381c,drone,sensor_delay,malecns,real,joint,20000,1,ready,unmeasured
4814cf14373dc578ad2469da,drone,sensor_delay,malecns,degree_rewired,joint,20000,1,ready,unmeasured
381d402ea4b7fc85975fcdad,drone,sensor_delay,malecns,community_rewired,joint,20000,1,ready,unmeasured
081fa6a2abc360c64fcd111d,drone,sensor_delay,malecns,random,joint,20000,1,ready,unmeasured
82bac8e10507eae8c7e0a301,drone,sensor_delay,malecns,adapter_only,joint,20000,1,ready,unmeasured
73f210de3df8c383835644a7,drone,sensor_delay,malecns,rnn,joint,20000,1,ready,unmeasured
3154e69e25a92d5dc7276e50,drone,sensor_delay,malecns,gru,joint,20000,1,ready,unmeasured
3ba95ff0363d19bcaf0d80a9,drone,sensor_delay,malecns,real,adapters,20000,2,ready,unmeasured
c5bcfc0eff10b45a3d0e704d,drone,sensor_delay,malecns,degree_rewired,adapters,20000,2,ready,unmeasured
ca9d6333e148376350cf0d93,drone,sensor_delay,malecns,community_rewired,adapters,20000,2,ready,unmeasured
98b9b2ef91246cfaefe8316c,drone,sensor_delay,malecns,random,adapters,20000,2,ready,unmeasured
a1ecea6f6c61360179f9f494,drone,sensor_delay,malecns,adapter_only,adapters,20000,2,ready,unmeasured
9e02239128e8191aec8f9e42,drone,sensor_delay,malecns,rnn,adapters,20000,2,ready,unmeasured
f3abd5aec843ce705ce36c6a,drone,sensor_delay,malecns,gru,adapters,20000,2,ready,unmeasured
f5948780bf9284825420d9b6,drone,sensor_delay,malecns,real,joint,20000,2,ready,unmeasured
5b81736f2586d44569fc62c1,drone,sensor_delay,malecns,degree_rewired,joint,20000,2,ready,unmeasured
fb742dd3c7bce339c3ece601,drone,sensor_delay,malecns,community_rewired,joint,20000,2,ready,unmeasured
3cdc21e29d54a4cc6ff405c0,drone,sensor_delay,malecns,random,joint,20000,2,ready,unmeasured
a9b1da05c02dd6c113d864fd,drone,sensor_delay,malecns,adapter_only,joint,20000,2,ready,unmeasured
f607a14d4cb1e1780fa5b656,drone,sensor_delay,malecns,rnn,joint,20000,2,ready,unmeasured
7beea5c89a29ebe533beccbf,drone,sensor_delay,malecns,gru,joint,20000,2,ready,unmeasured
ab2564386ed010db21d1203f,drone,sensor_delay,malecns,real,adapters,80000,0,ready,unmeasured
639bebc1508d23e93c7bf307,drone,sensor_delay,malecns,degree_rewired,adapters,80000,0,ready,unmeasured
d6b8ecd9b379e0cdd46436c7,drone,sensor_delay,malecns,community_rewired,adapters,80000,0,ready,unmeasured
c2a1dc53b8f956bee46ed32d,drone,sensor_delay,malecns,random,adapters,80000,0,ready,unmeasured
d99fa8eb9e305e44f23b369b,drone,sensor_delay,malecns,adapter_only,adapters,80000,0,ready,unmeasured
b6d60dae4c93cb28d9de1c5c,drone,sensor_delay,malecns,rnn,adapters,80000,0,ready,unmeasured
ed61345d80a92c430244af36,drone,sensor_delay,malecns,gru,adapters,80000,0,ready,unmeasured
2d063eaab07eeb48186ab3a0,drone,sensor_delay,malecns,real,joint,80000,0,ready,unmeasured
e73b46a860701991d926873e,drone,sensor_delay,malecns,degree_rewired,joint,80000,0,ready,unmeasured
2c412c9446dbbaf8b19c200c,drone,sensor_delay,malecns,community_rewired,joint,80000,0,ready,unmeasured
766bbcc12521f90413bea28b,drone,sensor_delay,malecns,random,joint,80000,0,ready,unmeasured
2239185022dc599368b98af1,drone,sensor_delay,malecns,adapter_only,joint,80000,0,ready,unmeasured
4ea20be3fa4962d8fc444cf8,drone,sensor_delay,malecns,rnn,joint,80000,0,ready,unmeasured
ff4ebf7bc9c32ec04dacd96c,drone,sensor_delay,malecns,gru,joint,80000,0,ready,unmeasured
a2023a99b77ea1d22c6d1aa7,drone,sensor_delay,malecns,real,adapters,80000,1,ready,unmeasured
290d324ff251a81f334a9e26,drone,sensor_delay,malecns,degree_rewired,adapters,80000,1,ready,unmeasured
c92d3155d4fc80b48d1e011e,drone,sensor_delay,malecns,community_rewired,adapters,80000,1,ready,unmeasured
36cdcd569b8ca9ac71b11ad0,drone,sensor_delay,malecns,random,adapters,80000,1,ready,unmeasured
f029e79731943af41cac1cef,drone,sensor_delay,malecns,adapter_only,adapters,80000,1,ready,unmeasured
ef560ec2de8c00f0cfedc72f,drone,sensor_delay,malecns,rnn,adapters,80000,1,ready,unmeasured
14cbf6f68f7b1c7796298695,drone,sensor_delay,malecns,gru,adapters,80000,1,ready,unmeasured
7b7ca4ed28d1917635855e91,drone,sensor_delay,malecns,real,joint,80000,1,ready,unmeasured
d515e722672ab05eed4bdd1c,drone,sensor_delay,malecns,degree_rewired,joint,80000,1,ready,unmeasured
f9f07861b2b85a77783b5af6,drone,sensor_delay,malecns,community_rewired,joint,80000,1,ready,unmeasured
23df0f4429f2a87386db8fa9,drone,sensor_delay,malecns,random,joint,80000,1,ready,unmeasured
e3526fc2511f78a5d78c905d,drone,sensor_delay,malecns,adapter_only,joint,80000,1,ready,unmeasured
681624ceb4785e2aa751b376,drone,sensor_delay,malecns,rnn,joint,80000,1,ready,unmeasured
57f74e5df0173965e3602a66,drone,sensor_delay,malecns,gru,joint,80000,1,ready,unmeasured
a7b3efd35b2d46da62030a07,drone,sensor_delay,malecns,real,adapters,80000,2,ready,unmeasured
b19f876f253fc0b132af1ec6,drone,sensor_delay,malecns,degree_rewired,adapters,80000,2,ready,unmeasured
eef74855e5445a11c656ba43,drone,sensor_delay,malecns,community_rewired,adapters,80000,2,ready,unmeasured
a753cd5bd49b530d2a959c89,drone,sensor_delay,malecns,random,adapters,80000,2,ready,unmeasured
80f6730aec293540121d7d56,drone,sensor_delay,malecns,adapter_only,adapters,80000,2,ready,unmeasured
734730e19045a6d63fba08f2,drone,sensor_delay,malecns,rnn,adapters,80000,2,ready,unmeasured
c22a9b0fd9aae7b68c76a10f,drone,sensor_delay,malecns,gru,adapters,80000,2,ready,unmeasured
429defd16635621a0bbec86b,drone,sensor_delay,malecns,real,joint,80000,2,ready,unmeasured
b42d9c81674ff20e1061ec0e,drone,sensor_delay,malecns,degree_rewired,joint,80000,2,ready,unmeasured
b2578c5be47a5e1b4b7be5f6,drone,sensor_delay,malecns,community_rewired,joint,80000,2,ready,unmeasured
e4d09884af045a4070602a97,drone,sensor_delay,malecns,random,joint,80000,2,ready,unmeasured
be62967e41e7d9ffba916aa3,drone,sensor_delay,malecns,adapter_only,joint,80000,2,ready,unmeasured
2c1ca63effab6f31b813d79d,drone,sensor_delay,malecns,rnn,joint,80000,2,ready,unmeasured
d47808d9ad86ed9d605324c2,drone,sensor_delay,malecns,gru,joint,80000,2,ready,unmeasured
fbf6d3a4e6c184149168fa30,drone,sensor_delay,celegans,real,adapters,5000,0,ready,unmeasured
657e0f79dbb0b7177a58d045,drone,sensor_delay,celegans,degree_rewired,adapters,5000,0,ready,unmeasured
08646f4f1e4d0e4686e36943,drone,sensor_delay,celegans,community_rewired,adapters,5000,0,ready,unmeasured
58cba38f5ec357e570c8c0f6,drone,sensor_delay,celegans,random,adapters,5000,0,ready,unmeasured
6a95bfac532b0413c0ae057e,drone,sensor_delay,celegans,adapter_only,adapters,5000,0,ready,unmeasured
f7ab880cd5dc3d5da9498b20,drone,sensor_delay,celegans,rnn,adapters,5000,0,ready,unmeasured
9ecaac1d4acc24ecdb1b3933,drone,sensor_delay,celegans,gru,adapters,5000,0,ready,unmeasured
1523b31861b53bc1b66bc715,drone,sensor_delay,celegans,real,joint,5000,0,ready,unmeasured
a0a86dd72a889c835bc6c787,drone,sensor_delay,celegans,degree_rewired,joint,5000,0,ready,unmeasured
143b62ca1915da851857866b,drone,sensor_delay,celegans,community_rewired,joint,5000,0,ready,unmeasured
1bca72e181b088c5aca0aca8,drone,sensor_delay,celegans,random,joint,5000,0,ready,unmeasured
6c61cb89cf58cf3a40e8e62d,drone,sensor_delay,celegans,adapter_only,joint,5000,0,ready,unmeasured
ebcf1c7ffd9704592a93269d,drone,sensor_delay,celegans,rnn,joint,5000,0,ready,unmeasured
f85ce1642a56b4f7e2a917c2,drone,sensor_delay,celegans,gru,joint,5000,0,ready,unmeasured
96f7e7d3f82175bceaf45822,drone,sensor_delay,celegans,real,adapters,5000,1,ready,unmeasured
0782424774a9c5dab2b23a65,drone,sensor_delay,celegans,degree_rewired,adapters,5000,1,ready,unmeasured
369c44c41dc56b6bc71ce8af,drone,sensor_delay,celegans,community_rewired,adapters,5000,1,ready,unmeasured
c2387793c9b73f17fee53bcf,drone,sensor_delay,celegans,random,adapters,5000,1,ready,unmeasured
ffde052b18e6d3ad429f1354,drone,sensor_delay,celegans,adapter_only,adapters,5000,1,ready,unmeasured
0ec7451a15a1bf50306ee7e9,drone,sensor_delay,celegans,rnn,adapters,5000,1,ready,unmeasured
487c247bdf2ec41aebfb469d,drone,sensor_delay,celegans,gru,adapters,5000,1,ready,unmeasured
9a3969072d014c73ec2d93e7,drone,sensor_delay,celegans,real,joint,5000,1,ready,unmeasured
26392aaf73eec34b0bb8283a,drone,sensor_delay,celegans,degree_rewired,joint,5000,1,ready,unmeasured
c352abef38c17e6342ecbab2,drone,sensor_delay,celegans,community_rewired,joint,5000,1,ready,unmeasured
199d69a93f9489a6baddbed0,drone,sensor_delay,celegans,random,joint,5000,1,ready,unmeasured
6f7d103c7fece1f97b9c0c04,drone,sensor_delay,celegans,adapter_only,joint,5000,1,ready,unmeasured
1c725dbf7c7e1092a4d9050b,drone,sensor_delay,celegans,rnn,joint,5000,1,ready,unmeasured
9d50ccfe4f304b8fee0f3a16,drone,sensor_delay,celegans,gru,joint,5000,1,ready,unmeasured
b793ff6789c921038ce81d5c,drone,sensor_delay,celegans,real,adapters,5000,2,ready,unmeasured
f0ffe45f5232ac787363f2e6,drone,sensor_delay,celegans,degree_rewired,adapters,5000,2,ready,unmeasured
f9d4e2e30ae08fd6562220dd,drone,sensor_delay,celegans,community_rewired,adapters,5000,2,ready,unmeasured
c1feb8d78e491e450ba457e9,drone,sensor_delay,celegans,random,adapters,5000,2,ready,unmeasured
d69c5717dcf7131c836ca9f2,drone,sensor_delay,celegans,adapter_only,adapters,5000,2,ready,unmeasured
a964e42a41615e3d26777f3a,drone,sensor_delay,celegans,rnn,adapters,5000,2,ready,unmeasured
47ff4b505c864d14efe5f783,drone,sensor_delay,celegans,gru,adapters,5000,2,ready,unmeasured
a4e224ac7e74940f863327aa,drone,sensor_delay,celegans,real,joint,5000,2,ready,unmeasured
56c33b96143bf15bffd09a69,drone,sensor_delay,celegans,degree_rewired,joint,5000,2,ready,unmeasured
8090a1426c394f956ed50942,drone,sensor_delay,celegans,community_rewired,joint,5000,2,ready,unmeasured
06f1616953986b5f9b961e64,drone,sensor_delay,celegans,random,joint,5000,2,ready,unmeasured
b62caccca99e9be76289379c,drone,sensor_delay,celegans,adapter_only,joint,5000,2,ready,unmeasured
01c791edbedb83da17e33148,drone,sensor_delay,celegans,rnn,joint,5000,2,ready,unmeasured
650fa4b9fbef47aa89c28360,drone,sensor_delay,celegans,gru,joint,5000,2,ready,unmeasured
88d1c51fdad13b942b43f103,drone,sensor_delay,celegans,real,adapters,20000,0,ready,unmeasured
8fa5319e0ec31f23e9df4dc9,drone,sensor_delay,celegans,degree_rewired,adapters,20000,0,ready,unmeasured
aac6014a7a7c67813adca065,drone,sensor_delay,celegans,community_rewired,adapters,20000,0,ready,unmeasured
25bd021cf25686cf4e7dca42,drone,sensor_delay,celegans,random,adapters,20000,0,ready,unmeasured
c6ef890901546dd4791dbf04,drone,sensor_delay,celegans,adapter_only,adapters,20000,0,ready,unmeasured
aa0e23c0e2c349b7b967fb67,drone,sensor_delay,celegans,rnn,adapters,20000,0,ready,unmeasured
7680c5b299793f221badd498,drone,sensor_delay,celegans,gru,adapters,20000,0,ready,unmeasured
0612abde29b29b851f5820ff,drone,sensor_delay,celegans,real,joint,20000,0,ready,unmeasured
0c73ed2ab5e6b544b116064c,drone,sensor_delay,celegans,degree_rewired,joint,20000,0,ready,unmeasured
26a0aa0d1101f428f42edc67,drone,sensor_delay,celegans,community_rewired,joint,20000,0,ready,unmeasured
e99899638c22cdfcc87f1628,drone,sensor_delay,celegans,random,joint,20000,0,ready,unmeasured
d542fff7c8559b25d8b56925,drone,sensor_delay,celegans,adapter_only,joint,20000,0,ready,unmeasured
4cd13262774ddf513a607b62,drone,sensor_delay,celegans,rnn,joint,20000,0,ready,unmeasured
4acb74a364ffffde3bea4d9e,drone,sensor_delay,celegans,gru,joint,20000,0,ready,unmeasured
2e20cf223a1e70018bfa4758,drone,sensor_delay,celegans,real,adapters,20000,1,ready,unmeasured
d92003b30eb78a63b4673a66,drone,sensor_delay,celegans,degree_rewired,adapters,20000,1,ready,unmeasured
8e70e54af6cea91c7e9e81f9,drone,sensor_delay,celegans,community_rewired,adapters,20000,1,ready,unmeasured
46f531a04a32ea2187a5a72e,drone,sensor_delay,celegans,random,adapters,20000,1,ready,unmeasured
7c3c52c039335e4aa756499c,drone,sensor_delay,celegans,adapter_only,adapters,20000,1,ready,unmeasured
c1ef7a3ac07732811fbbc63d,drone,sensor_delay,celegans,rnn,adapters,20000,1,ready,unmeasured
7cd7b1f2c3df6799e1b766f7,drone,sensor_delay,celegans,gru,adapters,20000,1,ready,unmeasured
829fc922078b21d735cd5428,drone,sensor_delay,celegans,real,joint,20000,1,ready,unmeasured
794b6591385bed0e5ac9c5dd,drone,sensor_delay,celegans,degree_rewired,joint,20000,1,ready,unmeasured
9a4ad9152b73366ee3eb6ca0,drone,sensor_delay,celegans,community_rewired,joint,20000,1,ready,unmeasured
ac9dffeca81d8121e2cbd948,drone,sensor_delay,celegans,random,joint,20000,1,ready,unmeasured
a66dd3aae8459388c8c8c536,drone,sensor_delay,celegans,adapter_only,joint,20000,1,ready,unmeasured
22d70a9d4d72fa4a2416261e,drone,sensor_delay,celegans,rnn,joint,20000,1,ready,unmeasured
bea63e0bf69bb58347fa0296,drone,sensor_delay,celegans,gru,joint,20000,1,ready,unmeasured
972bbd7d50ab89697272a4c7,drone,sensor_delay,celegans,real,adapters,20000,2,ready,unmeasured
fdba02bec3236e7201abb951,drone,sensor_delay,celegans,degree_rewired,adapters,20000,2,ready,unmeasured
ee2b2693fb29032ca5102fb9,drone,sensor_delay,celegans,community_rewired,adapters,20000,2,ready,unmeasured
ea7cf38f1f9b73231db01a60,drone,sensor_delay,celegans,random,adapters,20000,2,ready,unmeasured
4dd6f8aef6ad8cd513e5aa3f,drone,sensor_delay,celegans,adapter_only,adapters,20000,2,ready,unmeasured
23d670701971785f5b794d2d,drone,sensor_delay,celegans,rnn,adapters,20000,2,ready,unmeasured
c1df06b52e1b9503e3078ee3,drone,sensor_delay,celegans,gru,adapters,20000,2,ready,unmeasured
a4704f6bf3de44157814006c,drone,sensor_delay,celegans,real,joint,20000,2,ready,unmeasured
4933c372dd109687ebda4c91,drone,sensor_delay,celegans,degree_rewired,joint,20000,2,ready,unmeasured
b1c788f26dac5258b93188dd,drone,sensor_delay,celegans,community_rewired,joint,20000,2,ready,unmeasured
b1ae597a194c5894f58ecbc3,drone,sensor_delay,celegans,random,joint,20000,2,ready,unmeasured
bca21ad83dcc812f944d4d9a,drone,sensor_delay,celegans,adapter_only,joint,20000,2,ready,unmeasured
23581f5031dc0d806fc942a6,drone,sensor_delay,celegans,rnn,joint,20000,2,ready,unmeasured
bd30f08f6c20c4b12179b5b2,drone,sensor_delay,celegans,gru,joint,20000,2,ready,unmeasured
4e48925d876a9e09da272a6a,drone,sensor_delay,celegans,real,adapters,80000,0,ready,unmeasured
90fe0accda498f5052b39841,drone,sensor_delay,celegans,degree_rewired,adapters,80000,0,ready,unmeasured
a73395b3571ab0ca5dcfe64a,drone,sensor_delay,celegans,community_rewired,adapters,80000,0,ready,unmeasured
69282845cd15199cef47caee,drone,sensor_delay,celegans,random,adapters,80000,0,ready,unmeasured
a04e373c16cde8361d952a03,drone,sensor_delay,celegans,adapter_only,adapters,80000,0,ready,unmeasured
752fed70014e0d83669c3d53,drone,sensor_delay,celegans,rnn,adapters,80000,0,ready,unmeasured
0335157cf239196c3a163c2e,drone,sensor_delay,celegans,gru,adapters,80000,0,ready,unmeasured
3437551e21142b0d038af62e,drone,sensor_delay,celegans,real,joint,80000,0,ready,unmeasured
3322c497ab8717de3240fa8a,drone,sensor_delay,celegans,degree_rewired,joint,80000,0,ready,unmeasured
9ef8cd4e1a80ab0479f1eac5,drone,sensor_delay,celegans,community_rewired,joint,80000,0,ready,unmeasured
588584ad275809596f668dd1,drone,sensor_delay,celegans,random,joint,80000,0,ready,unmeasured
cf93db8b72b98ed12e66300f,drone,sensor_delay,celegans,adapter_only,joint,80000,0,ready,unmeasured
109a3ab7099aa7f39b24ae52,drone,sensor_delay,celegans,rnn,joint,80000,0,ready,unmeasured
a73e5f5c423f22fc967222f4,drone,sensor_delay,celegans,gru,joint,80000,0,ready,unmeasured
be10e00bead385bbb7ce3d8d,drone,sensor_delay,celegans,real,adapters,80000,1,ready,unmeasured
c0371608d67cf186cfa78882,drone,sensor_delay,celegans,degree_rewired,adapters,80000,1,ready,unmeasured
151c119277551ac1c8d702ae,drone,sensor_delay,celegans,community_rewired,adapters,80000,1,ready,unmeasured
0e1b5093b2fd6463d659d8ae,drone,sensor_delay,celegans,random,adapters,80000,1,ready,unmeasured
a7e2c70f3a01ad3367b210a3,drone,sensor_delay,celegans,adapter_only,adapters,80000,1,ready,unmeasured
a53c5f2c574e0a5cb4c5f7ea,drone,sensor_delay,celegans,rnn,adapters,80000,1,ready,unmeasured
40b3374e06e92c9e8a72f97d,drone,sensor_delay,celegans,gru,adapters,80000,1,ready,unmeasured
aaa2802d643da395beacbaa6,drone,sensor_delay,celegans,real,joint,80000,1,ready,unmeasured
79ce2eac6d130f5dbbeaa7b0,drone,sensor_delay,celegans,degree_rewired,joint,80000,1,ready,unmeasured
fd06f083ee31bf2cc9dcff36,drone,sensor_delay,celegans,community_rewired,joint,80000,1,ready,unmeasured
412898721106d791f1945bd8,drone,sensor_delay,celegans,random,joint,80000,1,ready,unmeasured
d6ec8a277195fc175b085d2c,drone,sensor_delay,celegans,adapter_only,joint,80000,1,ready,unmeasured
399f07c100e6a849d0d4d835,drone,sensor_delay,celegans,rnn,joint,80000,1,ready,unmeasured
07648ef430cebae0878c1f2b,drone,sensor_delay,celegans,gru,joint,80000,1,ready,unmeasured
c3b05a1fa6d0a19c23e60738,drone,sensor_delay,celegans,real,adapters,80000,2,ready,unmeasured
0ba9cd9d6f48bf8bde004cfd,drone,sensor_delay,celegans,degree_rewired,adapters,80000,2,ready,unmeasured
285e70522e36363408e712e5,drone,sensor_delay,celegans,community_rewired,adapters,80000,2,ready,unmeasured
39054bb7984c014b92f326e2,drone,sensor_delay,celegans,random,adapters,80000,2,ready,unmeasured
63ebff7a0ec7959d1bf8e04c,drone,sensor_delay,celegans,adapter_only,adapters,80000,2,ready,unmeasured
1d4acaa50083ec8927ed6991,drone,sensor_delay,celegans,rnn,adapters,80000,2,ready,unmeasured
69e5f502c4dae226221e8865,drone,sensor_delay,celegans,gru,adapters,80000,2,ready,unmeasured
6f325a8dcc7db96d6946581f,drone,sensor_delay,celegans,real,joint,80000,2,ready,unmeasured
42be1afa64d5f842adf647e1,drone,sensor_delay,celegans,degree_rewired,joint,80000,2,ready,unmeasured
74f7ee8a617a4c1bf9a52334,drone,sensor_delay,celegans,community_rewired,joint,80000,2,ready,unmeasured
d353e769fd8d583a3aa1bafa,drone,sensor_delay,celegans,random,joint,80000,2,ready,unmeasured
b9a42dbd81759b0a63001856,drone,sensor_delay,celegans,adapter_only,joint,80000,2,ready,unmeasured
d4fd3863a9bc62dc70609ea2,drone,sensor_delay,celegans,rnn,joint,80000,2,ready,unmeasured
6bbc0a3d75fa07dada8671b5,drone,sensor_delay,celegans,gru,joint,80000,2,ready,unmeasured
390cf45cc4e2970c8eaa32e4,drone,sensor_delay,fish1,real,adapters,5000,0,blocked_prerequisite,unmeasured
00e5fc1fb62c3c5047674e4a,drone,sensor_delay,fish1,degree_rewired,adapters,5000,0,blocked_prerequisite,unmeasured
b9d57472b89a90f215b19417,drone,sensor_delay,fish1,community_rewired,adapters,5000,0,blocked_prerequisite,unmeasured
53b6cf7e2263a9332d23409a,drone,sensor_delay,fish1,random,adapters,5000,0,blocked_prerequisite,unmeasured
9e8d9704617f33870f5f7f42,drone,sensor_delay,fish1,adapter_only,adapters,5000,0,ready,unmeasured
73ee4956f7778735576315ec,drone,sensor_delay,fish1,rnn,adapters,5000,0,ready,unmeasured
90ffa6dffdfc2a572ca0f466,drone,sensor_delay,fish1,gru,adapters,5000,0,ready,unmeasured
94c1c2396eb58827a9a5507d,drone,sensor_delay,fish1,real,joint,5000,0,blocked_prerequisite,unmeasured
4244060e844d1155cc27356f,drone,sensor_delay,fish1,degree_rewired,joint,5000,0,blocked_prerequisite,unmeasured
fd6ea9adb11cd4ac7cb97021,drone,sensor_delay,fish1,community_rewired,joint,5000,0,blocked_prerequisite,unmeasured
1de8f79642d729f1bcdc3b63,drone,sensor_delay,fish1,random,joint,5000,0,blocked_prerequisite,unmeasured
5121596e7fa40c8c49328bde,drone,sensor_delay,fish1,adapter_only,joint,5000,0,ready,unmeasured
52ddce411717a4b1dc1621cb,drone,sensor_delay,fish1,rnn,joint,5000,0,ready,unmeasured
4a23fce3bacf32ecb4a4ac61,drone,sensor_delay,fish1,gru,joint,5000,0,ready,unmeasured
dd2480121278d0ae7850d58c,drone,sensor_delay,fish1,real,adapters,5000,1,blocked_prerequisite,unmeasured
3413de1501a8f8f63c092c90,drone,sensor_delay,fish1,degree_rewired,adapters,5000,1,blocked_prerequisite,unmeasured
f470901a151c673cfeb30f15,drone,sensor_delay,fish1,community_rewired,adapters,5000,1,blocked_prerequisite,unmeasured
4b9b0401cc0fb7120917fa7a,drone,sensor_delay,fish1,random,adapters,5000,1,blocked_prerequisite,unmeasured
adfafdfc190de887f10c3e9e,drone,sensor_delay,fish1,adapter_only,adapters,5000,1,ready,unmeasured
4e88f68ee53b228cbe6eaa09,drone,sensor_delay,fish1,rnn,adapters,5000,1,ready,unmeasured
783cc5f18ac1ed8224894782,drone,sensor_delay,fish1,gru,adapters,5000,1,ready,unmeasured
46df39fe42fbe7b020dea65a,drone,sensor_delay,fish1,real,joint,5000,1,blocked_prerequisite,unmeasured
e2acbbd48cadc835a2139024,drone,sensor_delay,fish1,degree_rewired,joint,5000,1,blocked_prerequisite,unmeasured
a780a8b78763b3ae5480ee94,drone,sensor_delay,fish1,community_rewired,joint,5000,1,blocked_prerequisite,unmeasured
1b1e5725489392b9ee803cc7,drone,sensor_delay,fish1,random,joint,5000,1,blocked_prerequisite,unmeasured
e8d38ff8925755f4d8337292,drone,sensor_delay,fish1,adapter_only,joint,5000,1,ready,unmeasured
c44dbeadd05fec6b9b550233,drone,sensor_delay,fish1,rnn,joint,5000,1,ready,unmeasured
1d11ba10d8e05f8f91bf5780,drone,sensor_delay,fish1,gru,joint,5000,1,ready,unmeasured
f141367763ea534ef37971aa,drone,sensor_delay,fish1,real,adapters,5000,2,blocked_prerequisite,unmeasured
f8a258921af6cde09fbb8db6,drone,sensor_delay,fish1,degree_rewired,adapters,5000,2,blocked_prerequisite,unmeasured
44e97ad8d4488535b5c32408,drone,sensor_delay,fish1,community_rewired,adapters,5000,2,blocked_prerequisite,unmeasured
ee77e868ee8956c14605153b,drone,sensor_delay,fish1,random,adapters,5000,2,blocked_prerequisite,unmeasured
8badfa24fba17961328e79a4,drone,sensor_delay,fish1,adapter_only,adapters,5000,2,ready,unmeasured
81d2b95a65e0bde8a0a9fc5c,drone,sensor_delay,fish1,rnn,adapters,5000,2,ready,unmeasured
98e820cbd7ce77b0725e244f,drone,sensor_delay,fish1,gru,adapters,5000,2,ready,unmeasured
