id,suite,task,substrate,variant,plasticity,budget,seed,status,measurement
cb592c4d1d048c167495f6ce,drone,hover,banc,gru,adapters,5000,0,ready,unmeasured
cb1121a29697c0e69a36e6f9,drone,hover,banc,real,joint,5000,0,ready,unmeasured
b393080416b127d8a8d3b01f,drone,hover,banc,degree_rewired,joint,5000,0,ready,unmeasured
06f0c5a3c8fee787d9a73dbc,drone,hover,banc,community_rewired,joint,5000,0,ready,unmeasured
e430cedf26aef82b468aee0a,drone,hover,banc,random,joint,5000,0,ready,unmeasured
a6593e207bce30be9d5811cc,drone,hover,banc,adapter_only,joint,5000,0,ready,unmeasured
e3b98ede5e582b0c03b2ab71,drone,hover,banc,rnn,joint,5000,0,ready,unmeasured
72fe67c3a07fd4e3dbca9873,drone,hover,banc,gru,joint,5000,0,ready,unmeasured
e0477c60f9291501e3dc8fc5,drone,hover,banc,real,adapters,5000,1,ready,unmeasured
44b084fe40c4af1e56eb22fd,drone,hover,banc,degree_rewired,adapters,5000,1,ready,unmeasured
1455a89c0109bc50cb58df2f,drone,hover,banc,community_rewired,adapters,5000,1,ready,unmeasured
35bf80b655f6cbeae6bd3809,drone,hover,banc,random,adapters,5000,1,ready,unmeasured
32f893668178fe426a7a7c78,drone,hover,banc,adapter_only,adapters,5000,1,ready,unmeasured
31d42d56dc11c62be1618874,drone,hover,banc,rnn,adapters,5000,1,ready,unmeasured
be7e522bed4c3f4e837cc6c8,drone,hover,banc,gru,adapters,5000,1,ready,unmeasured
3d7496d16a86661129c3ebc0,drone,hover,banc,real,joint,5000,1,ready,unmeasured
54153b915fb18555b8b30ffa,drone,hover,banc,degree_rewired,joint,5000,1,ready,unmeasured
a8a50325ca5d6f05b660110d,drone,hover,banc,community_rewired,joint,5000,1,ready,unmeasured
2cee76814bf9c9342329f80c,drone,hover,banc,random,joint,5000,1,ready,unmeasured
f211b356b7a506f8e05ae288,drone,hover,banc,adapter_only,joint,5000,1,ready,unmeasured
bddacdfd386200a761ef0d8f,drone,hover,banc,rnn,joint,5000,1,ready,unmeasured
6ce2980c1eb9d2fdc0886d53,drone,hover,banc,gru,joint,5000,1,ready,unmeasured
78050040c3fcb5553d922907,drone,hover,banc,real,adapters,5000,2,ready,unmeasured
83cee4c43e32d0b6732e8cb6,drone,hover,banc,degree_rewired,adapters,5000,2,ready,unmeasured
4e2663402ad44b64d4acfd7a,drone,hover,banc,community_rewired,adapters,5000,2,ready,unmeasured
877977a3be8aa13aec2fe42a,drone,hover,banc,random,adapters,5000,2,ready,unmeasured
cf077d4ecb44bbf0ac7d2e5c,drone,hover,banc,adapter_only,adapters,5000,2,ready,unmeasured
ac1d65c49a79b00bccab1836,drone,hover,banc,rnn,adapters,5000,2,ready,unmeasured
abf87438c502256c32bfb00a,drone,hover,banc,gru,adapters,5000,2,ready,unmeasured
a4d3679694d4ba67474ba9ec,drone,hover,banc,real,joint,5000,2,ready,unmeasured
493ab0274c7ea333a2c98a03,drone,hover,banc,degree_rewired,joint,5000,2,ready,unmeasured
5d668c497887063b53693f53,drone,hover,banc,community_rewired,joint,5000,2,ready,unmeasured
bfb068f9c37bbadfd16c18ab,drone,hover,banc,random,joint,5000,2,ready,unmeasured
83434a7179557f1cf6b607ab,drone,hover,banc,adapter_only,joint,5000,2,ready,unmeasured
1c93588a6c96736e5e1821e5,drone,hover,banc,rnn,joint,5000,2,ready,unmeasured
e186d031b5fa199a837d7998,drone,hover,banc,gru,joint,5000,2,ready,unmeasured
29ffd1ebaba9404b4fe1bc83,drone,hover,banc,real,adapters,20000,0,ready,unmeasured
23b084144ea795aad8474c3a,drone,hover,banc,degree_rewired,adapters,20000,0,ready,unmeasured
d99fbe9957f6c3a3e74c27b9,drone,hover,banc,community_rewired,adapters,20000,0,ready,unmeasured
99663283f1efa62447574948,drone,hover,banc,random,adapters,20000,0,ready,unmeasured
b2f792dbcdaaa762e59466cd,drone,hover,banc,adapter_only,adapters,20000,0,ready,unmeasured
51f4d298f31ffe7e4d0382d2,drone,hover,banc,rnn,adapters,20000,0,ready,unmeasured
e53bb00ffaa1898fb11dd468,drone,hover,banc,gru,adapters,20000,0,ready,unmeasured
67db92a0596acd4c62a1155c,drone,hover,banc,real,joint,20000,0,ready,unmeasured
ba5d2191cce5be9e3ad557ff,drone,hover,banc,degree_rewired,joint,20000,0,ready,unmeasured
3125b7e8aeea3496d8803164,drone,hover,banc,community_rewired,joint,20000,0,ready,unmeasured
f9f527af545d8fd06839eca4,drone,hover,banc,random,joint,20000,0,ready,unmeasured
684778814721b75fa78a22df,drone,hover,banc,adapter_only,joint,20000,0,ready,unmeasured
9bb9dbbce463a509c2bc7714,drone,hover,banc,rnn,joint,20000,0,ready,unmeasured
54e2e07af86c72629a530804,drone,hover,banc,gru,joint,20000,0,ready,unmeasured
fe384e11e3b488ea1cafd2a5,drone,hover,banc,real,adapters,20000,1,ready,unmeasured
e8425d4a122227697909e76a,drone,hover,banc,degree_rewired,adapters,20000,1,ready,unmeasured
04a24403ac533c7d86dd2edf,drone,hover,banc,community_rewired,adapters,20000,1,ready,unmeasured
efbce346ae27a9c289fda766,drone,hover,banc,random,adapters,20000,1,ready,unmeasured
1fe04aadf1ef3ce5aefc79e6,drone,hover,banc,adapter_only,adapters,20000,1,ready,unmeasured
59f8e6afde3ff07489d98725,drone,hover,banc,rnn,adapters,20000,1,ready,unmeasured
7c1e65f2ed3ad147eadcf7d1,drone,hover,banc,gru,adapters,20000,1,ready,unmeasured
f3478a79e24701cbc97bcbe8,drone,hover,banc,real,joint,20000,1,ready,unmeasured
86512521b114dc8b0a5d5def,drone,hover,banc,degree_rewired,joint,20000,1,ready,unmeasured
c12d7eac867c137085892d7c,drone,hover,banc,community_rewired,joint,20000,1,ready,unmeasured
74b32e2c73b0a4aaf2afdd8d,drone,hover,banc,random,joint,20000,1,ready,unmeasured
e0e998f30929e6ffbaeb441c,drone,hover,banc,adapter_only,joint,20000,1,ready,unmeasured
11d63dbd5be92173508d64e4,drone,hover,banc,rnn,joint,20000,1,ready,unmeasured
3da111fbdcc511fba9f1781e,drone,hover,banc,gru,joint,20000,1,ready,unmeasured
93a81b258c249ded24db1bf3,drone,hover,banc,real,adapters,20000,2,ready,unmeasured
566c495e213f7f3fce86629f,drone,hover,banc,degree_rewired,adapters,20000,2,ready,unmeasured
a14c0af6712a1806c166d0b3,drone,hover,banc,community_rewired,adapters,20000,2,ready,unmeasured
900984c44fc74c395a9f80e2,drone,hover,banc,random,adapters,20000,2,ready,unmeasured
ea3e989a91c1d1addfe4d610,drone,hover,banc,adapter_only,adapters,20000,2,ready,unmeasured
3f52f3fbdcc3c78dbab8c066,drone,hover,banc,rnn,adapters,20000,2,ready,unmeasured
7176653cd5d11640af42f4b2,drone,hover,banc,gru,adapters,20000,2,ready,unmeasured
a33409f14302ed8ae260a40f,drone,hover,banc,real,joint,20000,2,ready,unmeasured
b95e7fcf4bec2c3212e1e112,drone,hover,banc,degree_rewired,joint,20000,2,ready,unmeasured
04e6b0b2fcb926cddc710703,drone,hover,banc,community_rewired,joint,20000,2,ready,unmeasured
e986505ccca319fb1a58a28e,drone,hover,banc,random,joint,20000,2,ready,unmeasured
bbe203988b474300f6874f84,drone,hover,banc,adapter_only,joint,20000,2,ready,unmeasured
2306052ff3ca57347e787e65,drone,hover,banc,rnn,joint,20000,2,ready,unmeasured
3d83fa507f5512c391e2af2d,drone,hover,banc,gru,joint,20000,2,ready,unmeasured
b86bf7cbe9dc6d44d3ad06fa,drone,hover,banc,real,adapters,80000,0,ready,unmeasured
2816fb8af69f9412a49ee2ed,drone,hover,banc,degree_rewired,adapters,80000,0,ready,unmeasured
c481e1049752044d3062bab8,drone,hover,banc,community_rewired,adapters,80000,0,ready,unmeasured
70386e6bed3072906d4adc46,drone,hover,banc,random,adapters,80000,0,ready,unmeasured
cf7be35ae9c9d48ee0fcf1db,drone,hover,banc,adapter_only,adapters,80000,0,ready,unmeasured
d3cc5adcb510ad5f40c8359f,drone,hover,banc,rnn,adapters,80000,0,ready,unmeasured
4eab1320864ab50426e665eb,drone,hover,banc,gru,adapters,80000,0,ready,unmeasured
f8ba12133f128affcd1fa3b7,drone,hover,banc,real,joint,80000,0,ready,unmeasured
6fc05631081633d473d4843d,drone,hover,banc,degree_rewired,joint,80000,0,ready,unmeasured
60de5ad03ede2823c5697a37,drone,hover,banc,community_rewired,joint,80000,0,ready,unmeasured
f7e2ef069f14856872053c03,drone,hover,banc,random,joint,80000,0,ready,unmeasured
831a9947f7c238d9ec09da48,drone,hover,banc,adapter_only,joint,80000,0,ready,unmeasured
063527f8c6ec24411fb3eba0,drone,hover,banc,rnn,joint,80000,0,ready,unmeasured
0ef771b25bc8ddf741ae610b,drone,hover,banc,gru,joint,80000,0,ready,unmeasured
f3a7f6368fb350fac1960dd6,drone,hover,banc,real,adapters,80000,1,ready,unmeasured
d9f0b34087f437884d190410,drone,hover,banc,degree_rewired,adapters,80000,1,ready,unmeasured
ce151bb96fde09482de64c98,drone,hover,banc,community_rewired,adapters,80000,1,ready,unmeasured
0858b100d3ddd786ebdbfd0f,drone,hover,banc,random,adapters,80000,1,ready,unmeasured
e109e806d5f9e9966df9ac82,drone,hover,banc,adapter_only,adapters,80000,1,ready,unmeasured
2b4325a11311312a955abef5,drone,hover,banc,rnn,adapters,80000,1,ready,unmeasured
de0b9618e9d29a32dae6269e,drone,hover,banc,gru,adapters,80000,1,ready,unmeasured
37800bbd144de53afcc9da6d,drone,hover,banc,real,joint,80000,1,ready,unmeasured
619faa6581b8176cd173d747,drone,hover,banc,degree_rewired,joint,80000,1,ready,unmeasured
8eee83f1d9c5b829a0391c52,drone,hover,banc,community_rewired,joint,80000,1,ready,unmeasured
fa5f28ee025cc1f3e2ef93ae,drone,hover,banc,random,joint,80000,1,ready,unmeasured
a2134a139ad0f5f7f9c0f9df,drone,hover,banc,adapter_only,joint,80000,1,ready,unmeasured
df8b49e82099270fb4fb08a9,drone,hover,banc,rnn,joint,80000,1,ready,unmeasured
e5ea6137e468aa3cf434cb79,drone,hover,banc,gru,joint,80000,1,ready,unmeasured
c522477c21084f15b9f52b2c,drone,hover,banc,real,adapters,80000,2,ready,unmeasured
850e643efc044480dd22e0a8,drone,hover,banc,degree_rewired,adapters,80000,2,ready,unmeasured
fabfa53b17f1675d7a9dd4ca,drone,hover,banc,community_rewired,adapters,80000,2,ready,unmeasured
f6cfc42e548d532d74ee324f,drone,hover,banc,random,adapters,80000,2,ready,unmeasured
da6fc0595c5248f91ad130ce,drone,hover,banc,adapter_only,adapters,80000,2,ready,unmeasured
f6b6fb1cab0ef316434ae7e2,drone,hover,banc,rnn,adapters,80000,2,ready,unmeasured
bd1bf32e590321952c932154,drone,hover,banc,gru,adapters,80000,2,ready,unmeasured
40d13d6d967c1b83f933dff6,drone,hover,banc,real,joint,80000,2,ready,unmeasured
bd338bfb5e55814266763b29,drone,hover,banc,degree_rewired,joint,80000,2,ready,unmeasured
37830095399d074237717b59,drone,hover,banc,community_rewired,joint,80000,2,ready,unmeasured
e9cbd025a5a3b72c3a581651,drone,hover,banc,random,joint,80000,2,ready,unmeasured
ab1182cdfb7275e0d87aa8a2,drone,hover,banc,adapter_only,joint,80000,2,ready,unmeasured
c501da6d31524ee10ce732d9,drone,hover,banc,rnn,joint,80000,2,ready,unmeasured
0c10841b33c15f042db334d4,drone,hover,banc,gru,joint,80000,2,ready,unmeasured
a549a35376771be2170207d4,drone,hover,malecns,real,adapters,5000,0,ready,unmeasured
1ab06fb71edcb215685f08e4,drone,hover,malecns,degree_rewired,adapters,5000,0,ready,unmeasured
1ebcec546a96147fd4314281,drone,hover,malecns,community_rewired,adapters,5000,0,ready,unmeasured
71b626faed1d975ea0b30a67,drone,hover,malecns,random,adapters,5000,0,ready,unmeasured
03c2ff712e215cd876f0c9ee,drone,hover,malecns,adapter_only,adapters,5000,0,ready,unmeasured
beaf8d8ece75a0aaf680bd32,drone,hover,malecns,rnn,adapters,5000,0,ready,unmeasured
9a1bfa1215b7023e248cf74e,drone,hover,malecns,gru,adapters,5000,0,ready,unmeasured
52eab877ded693cd265c0a74,drone,hover,malecns,real,joint,5000,0,ready,unmeasured
615cd298a394a1808cc203c8,drone,hover,malecns,degree_rewired,joint,5000,0,ready,unmeasured
bb26ef925d2c2bd45d6f97f3,drone,hover,malecns,community_rewired,joint,5000,0,ready,unmeasured
d455939b048bde657addd1c8,drone,hover,malecns,random,joint,5000,0,ready,unmeasured
3751b4743f6eff8d728d68c0,drone,hover,malecns,adapter_only,joint,5000,0,ready,unmeasured
1faf615df2ce6d4837ac712f,drone,hover,malecns,rnn,joint,5000,0,ready,unmeasured
0c24f65a62a1b91fa39e32f3,drone,hover,malecns,gru,joint,5000,0,ready,unmeasured
9370c8c99fe1f0fcc68c9a9c,drone,hover,malecns,real,adapters,5000,1,ready,unmeasured
bcd7ecfdc6d2ca824b0c1fe7,drone,hover,malecns,degree_rewired,adapters,5000,1,ready,unmeasured
bc51f317b44b544bdcde588c,drone,hover,malecns,community_rewired,adapters,5000,1,ready,unmeasured
5348ff5cf4b7afa58ec5a56d,drone,hover,malecns,random,adapters,5000,1,ready,unmeasured
f92d2d155cd748c775272d87,drone,hover,malecns,adapter_only,adapters,5000,1,ready,unmeasured
201e2f8293e5244e2ea4e863,drone,hover,malecns,rnn,adapters,5000,1,ready,unmeasured
5e903d841ced8d8048bed0a9,drone,hover,malecns,gru,adapters,5000,1,ready,unmeasured
364c9ce66a91a55d2bd8340e,drone,hover,malecns,real,joint,5000,1,ready,unmeasured
0da49f171238533da7c7de51,drone,hover,malecns,degree_rewired,joint,5000,1,ready,unmeasured
281877cdd87f5edaab800785,drone,hover,malecns,community_rewired,joint,5000,1,ready,unmeasured
c41d9970423a73c9eab6165b,drone,hover,malecns,random,joint,5000,1,ready,unmeasured
39cfe84ad0ddf0aacd015e76,drone,hover,malecns,adapter_only,joint,5000,1,ready,unmeasured
de3eec29f0963ce0c36b27ff,drone,hover,malecns,rnn,joint,5000,1,ready,unmeasured
aedb1d415b00d79213be9edd,drone,hover,malecns,gru,joint,5000,1,ready,unmeasured
915ee93e28380ca1a28b3b25,drone,hover,malecns,real,adapters,5000,2,ready,unmeasured
ee810dfb8809b57e18eb78e0,drone,hover,malecns,degree_rewired,adapters,5000,2,ready,unmeasured
c9594804e796112072b83e0c,drone,hover,malecns,community_rewired,adapters,5000,2,ready,unmeasured
cbd393ce839e017ea90efd03,drone,hover,malecns,random,adapters,5000,2,ready,unmeasured
a65d7cf5414dcb2b0c1ff6b5,drone,hover,malecns,adapter_only,adapters,5000,2,ready,unmeasured
0fe7a5afdf502320753b60da,drone,hover,malecns,rnn,adapters,5000,2,ready,unmeasured
6792563bbd1b6283bf163130,drone,hover,malecns,gru,adapters,5000,2,ready,unmeasured
8d1cdafc673a70d059539c77,drone,hover,malecns,real,joint,5000,2,ready,unmeasured
96a4b9bee232331af211f944,drone,hover,malecns,degree_rewired,joint,5000,2,ready,unmeasured
3e758134a2a58e0433150f56,drone,hover,malecns,community_rewired,joint,5000,2,ready,unmeasured
8658e02d2904458b70a03313,drone,hover,malecns,random,joint,5000,2,ready,unmeasured
602cc64064915ba282c2cacb,drone,hover,malecns,adapter_only,joint,5000,2,ready,unmeasured
f937f72cb6d78222d14ffe03,drone,hover,malecns,rnn,joint,5000,2,ready,unmeasured
dfc4ac057c572cf3d626d938,drone,hover,malecns,gru,joint,5000,2,ready,unmeasured
6bbeb72e857e4a22b88f8529,drone,hover,malecns,real,adapters,20000,0,ready,unmeasured
fea2cd4811a6f2c5c7bfe926,drone,hover,malecns,degree_rewired,adapters,20000,0,ready,unmeasured
3d8b8a24e8f92720c68f0fc0,drone,hover,malecns,community_rewired,adapters,20000,0,ready,unmeasured
26fef310ed24dc8242db0006,drone,hover,malecns,random,adapters,20000,0,ready,unmeasured
fe57ae40e64c13294c34fd2d,drone,hover,malecns,adapter_only,adapters,20000,0,ready,unmeasured
0a27c1e97a43017d1b9c09a2,drone,hover,malecns,rnn,adapters,20000,0,ready,unmeasured
37fa1ee45cf40a4d46d30fca,drone,hover,malecns,gru,adapters,20000,0,ready,unmeasured
15f1b6b7f19ac42e20c2a298,drone,hover,malecns,real,joint,20000,0,ready,unmeasured
8799552d19f53bc1c69b669a,drone,hover,malecns,degree_rewired,joint,20000,0,ready,unmeasured
265232ae30e41f4525b037e8,drone,hover,malecns,community_rewired,joint,20000,0,ready,unmeasured
03d8b86476742a138084a009,drone,hover,malecns,random,joint,20000,0,ready,unmeasured
04ca67053e6c97412b7b1258,drone,hover,malecns,adapter_only,joint,20000,0,ready,unmeasured
6ea6f30be4043f0ec49f3a70,drone,hover,malecns,rnn,joint,20000,0,ready,unmeasured
93a1322ff067e52fb9409f6c,drone,hover,malecns,gru,joint,20000,0,ready,unmeasured
2070d06e495dd2396cdcb813,drone,hover,malecns,real,adapters,20000,1,ready,unmeasured
ddb6ad2e4a329364a04d81ce,drone,hover,malecns,degree_rewired,adapters,20000,1,ready,unmeasured
3a79e2ac31df50bf123937b8,drone,hover,malecns,community_rewired,adapters,20000,1,ready,unmeasured
108460f7a14353cd029ba01c,drone,hover,malecns,random,adapters,20000,1,ready,unmeasured
fcd2cfe10608a24ffa19c692,drone,hover,malecns,adapter_only,adapters,20000,1,ready,unmeasured
05681e1926d1dff2d10bde9e,drone,hover,malecns,rnn,adapters,20000,1,ready,unmeasured
e3c75c10964b8ed009d9d453,drone,hover,malecns,gru,adapters,20000,1,ready,unmeasured
005cc1d438ab7b39cfbaf7c6,drone,hover,malecns,real,joint,20000,1,ready,unmeasured
9587dd9e833df88280231fd2,drone,hover,malecns,degree_rewired,joint,20000,1,ready,unmeasured
449a350c584c62910f542e84,drone,hover,malecns,community_rewired,joint,20000,1,ready,unmeasured
6495b9553bff1a589b77e309,drone,hover,malecns,random,joint,20000,1,ready,unmeasured
fb5b36be7cb74c0a3546298f,drone,hover,malecns,adapter_only,joint,20000,1,ready,unmeasured
c25ce252cea07721590402bb,drone,hover,malecns,rnn,joint,20000,1,ready,unmeasured
64c28bc9517844b85ecf8c13,drone,hover,malecns,gru,joint,20000,1,ready,unmeasured
f3ba31320e0a9822dcb2a4b7,drone,hover,malecns,real,adapters,20000,2,ready,unmeasured
89f66a86c96f020bc8be62ec,drone,hover,malecns,degree_rewired,adapters,20000,2,ready,unmeasured
78b7602ea13624e08a63bbcc,drone,hover,malecns,community_rewired,adapters,20000,2,ready,unmeasured
ba1f8dbea3b327335da1a0d7,drone,hover,malecns,random,adapters,20000,2,ready,unmeasured
dcace04411af108ce933ec3f,drone,hover,malecns,adapter_only,adapters,20000,2,ready,unmeasured
4a392cab2510e9c7a657d517,drone,hover,malecns,rnn,adapters,20000,2,ready,unmeasured
bb9e2734c97788cd849699b8,drone,hover,malecns,gru,adapters,20000,2,ready,unmeasured
91ffb1f1388dd691d212c928,drone,hover,malecns,real,joint,20000,2,ready,unmeasured
b59d60d94e36c6a549cf30e8,drone,hover,malecns,degree_rewired,joint,20000,2,ready,unmeasured
dbf9f670d98ed1d291b90479,drone,hover,malecns,community_rewired,joint,20000,2,ready,unmeasured
45a443947803c11488474923,drone,hover,malecns,random,joint,20000,2,ready,unmeasured
3ddf3ab16d26ced918cf3b93,drone,hover,malecns,adapter_only,joint,20000,2,ready,unmeasured
a7ec5305812962295b62da4d,drone,hover,malecns,rnn,joint,20000,2,ready,unmeasured
80661dd6559ae45458c1687a,drone,hover,malecns,gru,joint,20000,2,ready,unmeasured
6d6da5d07550cc674010b448,drone,hover,malecns,real,adapters,80000,0,ready,unmeasured
35c9b595faeb33bbe824cc98,drone,hover,malecns,degree_rewired,adapters,80000,0,ready,unmeasured
d7c64b506c99cca0489ae364,drone,hover,malecns,community_rewired,adapters,80000,0,ready,unmeasured
7ad4698481a36632e38b4681,drone,hover,malecns,random,adapters,80000,0,ready,unmeasured
8be27840bb45a94bfa947cd3,drone,hover,malecns,adapter_only,adapters,80000,0,ready,unmeasured
044dd4e6ab1805c5edb487b3,drone,hover,malecns,rnn,adapters,80000,0,ready,unmeasured
d681dccb4ddb889f93a89d3b,drone,hover,malecns,gru,adapters,80000,0,ready,unmeasured
d58d224df60606b8e94a0009,drone,hover,malecns,real,joint,80000,0,ready,unmeasured
ba3c2c35474184ff5300370a,drone,hover,malecns,degree_rewired,joint,80000,0,ready,unmeasured
a3a5cdfcdeb9ae1c5d173d69,drone,hover,malecns,community_rewired,joint,80000,0,ready,unmeasured
b2e0aaf4ef71fb5b5ff32c04,drone,hover,malecns,random,joint,80000,0,ready,unmeasured
4d8fde0be6d236a92f39a979,drone,hover,malecns,adapter_only,joint,80000,0,ready,unmeasured
3218fc7d0dafa86507191a59,drone,hover,malecns,rnn,joint,80000,0,ready,unmeasured
83381d0bebf7a26218b12aa0,drone,hover,malecns,gru,joint,80000,0,ready,unmeasured
f15ca3c44b58f39c254b67d5,drone,hover,malecns,real,adapters,80000,1,ready,unmeasured
6e82a8888e91275dc6110c1f,drone,hover,malecns,degree_rewired,adapters,80000,1,ready,unmeasured
940b3b07404b2b7b94f6efea,drone,hover,malecns,community_rewired,adapters,80000,1,ready,unmeasured
80717271db07a04b628ad925,drone,hover,malecns,random,adapters,80000,1,ready,unmeasured
b1b52fb97e702739839f62c7,drone,hover,malecns,adapter_only,adapters,80000,1,ready,unmeasured
27c071ccbbd208d5d19f8667,drone,hover,malecns,rnn,adapters,80000,1,ready,unmeasured
c1a8bec7444402d233794369,drone,hover,malecns,gru,adapters,80000,1,ready,unmeasured
bef90f06b237b5861478b19f,drone,hover,malecns,real,joint,80000,1,ready,unmeasured
203dc17df7d2535d9dd01fa2,drone,hover,malecns,degree_rewired,joint,80000,1,ready,unmeasured
b21270e56341c963c250f329,drone,hover,malecns,community_rewired,joint,80000,1,ready,unmeasured
4845cda3b8c39e266b8d1d9e,drone,hover,malecns,random,joint,80000,1,ready,unmeasured
5f51817ff46f32e49236d386,drone,hover,malecns,adapter_only,joint,80000,1,ready,unmeasured
593bb1be221b596d78478187,drone,hover,malecns,rnn,joint,80000,1,ready,unmeasured
dada77512c257271364ffcd9,drone,hover,malecns,gru,joint,80000,1,ready,unmeasured
18f0b699e71123b67e3cce72,drone,hover,malecns,real,adapters,80000,2,ready,unmeasured
fd2acc10035c4b6a1f3712f7,drone,hover,malecns,degree_rewired,adapters,80000,2,ready,unmeasured
12c4889934c7df9583328ff4,drone,hover,malecns,community_rewired,adapters,80000,2,ready,unmeasured
00782513d83085d69d890921,drone,hover,malecns,random,adapters,80000,2,ready,unmeasured
54968e753600a8c1cce9833b,drone,hover,malecns,adapter_only,adapters,80000,2,ready,unmeasured
7ee84e9558c03634dfce2cb4,drone,hover,malecns,rnn,adapters,80000,2,ready,unmeasured
182b4f33ad039cd6403755d0,drone,hover,malecns,gru,adapters,80000,2,ready,unmeasured
a7d91a490d8ad9097c13796e,drone,hover,malecns,real,joint,80000,2,ready,unmeasured
d6b8cff09aed1776a4bbac21,drone,hover,malecns,degree_rewired,joint,80000,2,ready,unmeasured
685e3f2d28e5be558ce991f9,drone,hover,malecns,community_rewired,joint,80000,2,ready,unmeasured
3255d3485a619207fa9759d4,drone,hover,malecns,random,joint,80000,2,ready,unmeasured
a31d87708d4d4a8e27a17da3,drone,hover,malecns,adapter_only,joint,80000,2,ready,unmeasured
13458c0ca95d4316f136cdae,drone,hover,malecns,rnn,joint,80000,2,ready,unmeasured
cc31b1678054ad910d0ed86c,drone,hover,malecns,gru,joint,80000,2,ready,unmeasured
04e64ea31b7b383a49e28840,drone,hover,celegans,real,adapters,5000,0,ready,unmeasured
f4cbd0f74756802b0d5c540e,drone,hover,celegans,degree_rewired,adapters,5000,0,ready,unmeasured
7e1a3634a4851d0836c40256,drone,hover,celegans,community_rewired,adapters,5000,0,ready,unmeasured
0304d27847af662aa47c930a,drone,hover,celegans,random,adapters,5000,0,ready,unmeasured
308b8f68f6ce83c395d3b624,drone,hover,celegans,adapter_only,adapters,5000,0,ready,unmeasured
74bf1ee162b3df2ad41bd145,drone,hover,celegans,rnn,adapters,5000,0,ready,unmeasured
32b03ddffae52b6121699e95,drone,hover,celegans,gru,adapters,5000,0,ready,unmeasured
1356c8abbc7f38bcc1760a59,drone,hover,celegans,real,joint,5000,0,ready,unmeasured
311d3f95aeabb9949b7ad8fa,drone,hover,celegans,degree_rewired,joint,5000,0,ready,unmeasured
467565d2806daab452ec6ea1,drone,hover,celegans,community_rewired,joint,5000,0,ready,unmeasured
91a2a4f3e6f3bb4b0bade70d,drone,hover,celegans,random,joint,5000,0,ready,unmeasured
aabfd19b127f9ec47a7e64e9,drone,hover,celegans,adapter_only,joint,5000,0,ready,unmeasured
1d37215058d8225ac4ca6ad7,drone,hover,celegans,rnn,joint,5000,0,ready,unmeasured
ac1be01faa91dcae98f502d9,drone,hover,celegans,gru,joint,5000,0,ready,unmeasured
2912648040dc0b9631683963,drone,hover,celegans,real,adapters,5000,1,ready,unmeasured
58b044849d85834a457e7272,drone,hover,celegans,degree_rewired,adapters,5000,1,ready,unmeasured
dd50fca80b8393b35c7f4351,drone,hover,celegans,community_rewired,adapters,5000,1,ready,unmeasured
12579d040aec26dac38d537b,drone,hover,celegans,random,adapters,5000,1,ready,unmeasured
0c64b81c95962fa90f8ffc63,drone,hover,celegans,adapter_only,adapters,5000,1,ready,unmeasured
3dfb60fe8e89f4bed487aef7,drone,hover,celegans,rnn,adapters,5000,1,ready,unmeasured
36173d356b6c70e4a44e9eeb,drone,hover,celegans,gru,adapters,5000,1,ready,unmeasured
79ff55ebd7f548299e11bc87,drone,hover,celegans,real,joint,5000,1,ready,unmeasured
e8b19fa0e949f1aab52cb830,drone,hover,celegans,degree_rewired,joint,5000,1,ready,unmeasured
fabe5a8f5df7a2e4987088a6,drone,hover,celegans,community_rewired,joint,5000,1,ready,unmeasured
d3ade61acaf8a6204b7ded9e,drone,hover,celegans,random,joint,5000,1,ready,unmeasured
26ccda03eb550090bb4a1525,drone,hover,celegans,adapter_only,joint,5000,1,ready,unmeasured
7197cd88f628d0fc6f0df1cd,drone,hover,celegans,rnn,joint,5000,1,ready,unmeasured
27792a2a7d45999ff68d011b,drone,hover,celegans,gru,joint,5000,1,ready,unmeasured
f0391100a53323865619110a,drone,hover,celegans,real,adapters,5000,2,ready,unmeasured
8d2f5c1d8af30c024fdc4499,drone,hover,celegans,degree_rewired,adapters,5000,2,ready,unmeasured
10f37acf407097e785d1cefa,drone,hover,celegans,community_rewired,adapters,5000,2,ready,unmeasured
06b8d22085371dbc0f40e132,drone,hover,celegans,random,adapters,5000,2,ready,unmeasured
eed12c807d0b03711f593029,drone,hover,celegans,adapter_only,adapters,5000,2,ready,unmeasured
432211a4e4f269705d9b8859,drone,hover,celegans,rnn,adapters,5000,2,ready,unmeasured
38c1e5f881f7d58993d1b917,drone,hover,celegans,gru,adapters,5000,2,ready,unmeasured
be06300c143ef1ad94eff353,drone,hover,celegans,real,joint,5000,2,ready,unmeasured
0a2bb296f373746203b5d30f,drone,hover,celegans,degree_rewired,joint,5000,2,ready,unmeasured
06fef9a60ab8d65e58a347af,drone,hover,celegans,community_rewired,joint,5000,2,ready,unmeasured
467b716dfc11a923006965c6,drone,hover,celegans,random,joint,5000,2,ready,unmeasured
52d2152a42013528439cd3a7,drone,hover,celegans,adapter_only,joint,5000,2,ready,unmeasured
2c607f3daa188d72461935f4,drone,hover,celegans,rnn,joint,5000,2,ready,unmeasured
ea4725d1152fd3b04d77c70f,drone,hover,celegans,gru,joint,5000,2,ready,unmeasured
1e9485d855e491d477199086,drone,hover,celegans,real,adapters,20000,0,ready,unmeasured
b7b10949dbe9a3a8b80c4360,drone,hover,celegans,degree_rewired,adapters,20000,0,ready,unmeasured
